CustomerID;DateOfBirth;Gender;CreditScore;ScoreDate;CreditSource;CreditUtilization;RiskScore;RiskCategory
C0179;1963-05-10;Male;520;2023-01-29;Experian;62.88;28.32;High
C0179;1963-05-10;Male;520;2023-01-29;Experian;62.88;68.24;High
C0180;1991-04-17;Male;815;2023-07-31;Experian;64.42;79.15;Medium
C0180;1991-04-17;Male;815;2023-07-31;Experian;64.42;73.16;High
C0181;1963-07-17;Male;469;2023-05-22;Experian;84.18;89.35;Low
C0181;1963-07-17;Male;469;2023-05-22;Experian;84.18;88.62;High
C0182;2000-10-28;Male;639;2023-04-12;Equifax;75.73;10.59;High
C0182;2000-10-28;Male;639;2023-04-12;Equifax;75.73;14.14;High
C0183;2009-03-05;Male;632;2023-07-01;TransUnion;78.41;35.07;Medium
C0183;2009-03-05;Male;632;2023-07-01;TransUnion;78.41;38.14;Low
C0184;1999-04-03;Female;486;2023-01-29;Equifax;60.12;19.85;Low
C0184;1999-04-03;Female;486;2023-01-29;Equifax;60.12;69.48;Low
C0185;1965-08-14;Male;408;2023-12-23;Experian;49.15;28.57;Medium
C0185;1965-08-14;Male;408;2023-12-23;Experian;49.15;40.73;Medium
C0186;2006-10-15;Female;765;2023-08-02;Equifax;18.61;22.81;Medium
C0186;2006-10-15;Female;765;2023-08-02;Equifax;18.61;9.63;High
C0187;1992-03-20;Male;771;2023-08-29;TransUnion;61.34;24.88;Medium
C0187;1992-03-20;Male;771;2023-08-29;TransUnion;61.34;99.08;Low
C0188;1960-01-13;Male;415;2023-01-03;Equifax;1.08;66.65;Low
C0188;1960-01-13;Male;415;2023-01-03;Equifax;1.08;74.50;Low
C0189;1968-12-06;Female;762;2023-02-27;Experian;81.72;56.57;Medium
C0189;1968-12-06;Female;762;2023-02-27;Experian;81.72;87.87;Medium
C0190;1961-10-11;Male;690;2023-10-28;TransUnion;41.18;18.20;High
C0190;1961-10-11;Male;690;2023-10-28;TransUnion;41.18;26.04;Medium
C0191;1970-08-30;Female;483;2023-04-16;Equifax;34.74;56.23;High
C0191;1970-08-30;Female;483;2023-04-16;Equifax;34.74;83.26;High
C0192;1998-05-10;Male;617;2023-09-23;TransUnion;29.82;69.42;Medium
C0192;1998-05-10;Male;617;2023-09-23;TransUnion;29.82;95.01;Low
C0193;2002-09-19;Female;823;2023-10-04;TransUnion;35.39;82.85;High
C0193;2002-09-19;Female;823;2023-10-04;TransUnion;35.39;5.27;Low
C0194;1987-03-28;Female;392;2023-08-30;TransUnion;1.79;62.97;Medium
C0194;1987-03-28;Female;392;2023-08-30;TransUnion;1.79;47.18;Medium
C0195;2000-01-04;Male;684;2023-06-06;Experian;87.58;0.20;Medium
C0195;2000-01-04;Male;684;2023-06-06;Experian;87.58;32.00;Low
C0196;1961-04-14;Male;690;2023-08-18;Experian;15.00;16.04;Low
C0196;1961-04-14;Male;690;2023-08-18;Experian;15.00;85.97;High
C0197;1968-03-30;Female;742;2023-07-09;Experian;32.15;14.04;Medium
C0197;1968-03-30;Female;742;2023-07-09;Experian;32.15;77.55;Medium
C0198;1982-07-06;Female;431;2023-02-13;TransUnion;3.16;2.26;High
C0198;1982-07-06;Female;431;2023-02-13;TransUnion;3.16;70.85;Medium
C0199;2005-03-13;Female;598;2023-08-08;Equifax;9.31;74.29;Low
C0199;2005-03-13;Female;598;2023-08-08;Equifax;9.31;1.28;Medium
C0200;2011-01-14;Male;505;2023-07-22;Equifax;55.90;41.21;Medium
C0200;2011-01-14;Male;505;2023-07-22;Equifax;55.90;30.01;High
C0201;1975-04-26;Female;373;2023-10-20;Equifax;58.36;62.21;Medium
C0201;1975-04-26;Female;373;2023-10-20;Equifax;58.36;95.23;Low
C0202;1971-07-10;Male;525;2023-02-07;Experian;9.30;63.99;High
C0202;1971-07-10;Male;525;2023-02-07;Experian;9.30;8.12;Low
C0203;1975-05-05;Female;669;2023-01-17;Experian;83.77;39.75;Medium
C0203;1975-05-05;Female;669;2023-01-17;Experian;83.77;78.41;Medium
C0204;2000-02-01;Male;307;2023-04-12;Equifax;80.66;53.57;High
C0204;2000-02-01;Male;307;2023-04-12;Equifax;80.66;51.95;Medium
C0205;1960-02-22;Female;544;2023-07-13;Experian;89.87;68.82;Medium
C0205;1960-02-22;Female;544;2023-07-13;Experian;89.87;82.98;Medium
C0206;1984-04-24;Male;322;2023-03-17;TransUnion;83.44;58.78;Medium
C0206;1984-04-24;Male;322;2023-03-17;TransUnion;83.44;36.10;High
C0207;1984-08-02;Male;800;2023-10-05;Experian;11.34;47.33;High
C0207;1984-08-02;Male;800;2023-10-05;Experian;11.34;44.03;High
C0208;2011-03-30;Male;511;2023-07-17;Equifax;10.88;12.01;High
C0208;2011-03-30;Male;511;2023-07-17;Equifax;10.88;35.78;High
C0209;2000-09-07;Male;829;2023-06-10;Experian;22.44;82.93;Low
C0209;2000-09-07;Male;829;2023-06-10;Experian;22.44;73.13;Medium
C0210;1969-08-04;Female;469;2023-10-15;Experian;66.27;10.17;High
C0210;1969-08-04;Female;469;2023-10-15;Experian;66.27;84.48;High
C0211;2012-01-15;Male;642;2023-11-23;Equifax;33.69;84.00;Medium
C0211;2012-01-15;Male;642;2023-11-23;Equifax;33.69;74.44;Medium
C0212;1976-05-28;Female;319;2023-01-22;Experian;66.81;80.74;Low
C0212;1976-05-28;Female;319;2023-01-22;Experian;66.81;39.16;Medium
C0213;1977-01-14;Male;388;2023-07-31;Equifax;28.77;64.80;Medium
C0213;1977-01-14;Male;388;2023-07-31;Equifax;28.77;49.15;High
C0214;2003-12-27;Male;500;2023-11-11;Experian;44.84;26.41;Medium
C0214;2003-12-27;Male;500;2023-11-11;Experian;44.84;52.09;Medium
C0215;2007-04-30;Female;763;2023-09-17;Experian;0.74;39.81;High
C0215;2007-04-30;Female;763;2023-09-17;Experian;0.74;63.45;Low
C0216;1985-01-28;Male;827;2023-10-06;TransUnion;39.91;62.86;Medium
C0216;1985-01-28;Male;827;2023-10-06;TransUnion;39.91;78.45;High
C0217;1976-05-16;Male;507;2023-07-20;Equifax;39.33;15.37;Medium
C0217;1976-05-16;Male;507;2023-07-20;Equifax;39.33;1.24;High
C0218;1990-05-28;Female;484;2023-05-13;TransUnion;86.49;81.11;High
C0218;1990-05-28;Female;484;2023-05-13;TransUnion;86.49;32.33;High
C0219;1979-03-01;Male;506;2023-12-29;TransUnion;20.68;54.93;High
C0219;1979-03-01;Male;506;2023-12-29;TransUnion;20.68;71.24;Low
C0220;1960-05-10;Female;643;2023-06-04;Experian;88.53;4.90;Medium
C0220;1960-05-10;Female;643;2023-06-04;Experian;88.53;26.75;Low
C0221;1963-11-14;Male;391;2023-11-16;TransUnion;71.11;8.95;Medium
C0221;1963-11-14;Male;391;2023-11-16;TransUnion;71.11;16.23;Medium
C0222;1986-04-04;Female;465;2023-02-16;TransUnion;28.02;83.75;High
C0222;1986-04-04;Female;465;2023-02-16;TransUnion;28.02;76.03;High
C0223;1984-11-30;Male;487;2023-10-08;TransUnion;69.85;58.71;Low
C0223;1984-11-30;Male;487;2023-10-08;TransUnion;69.85;44.43;Low
C0224;1984-11-03;Male;539;2023-11-03;TransUnion;88.96;1.54;Medium
C0224;1984-11-03;Male;539;2023-11-03;TransUnion;88.96;35.40;High
C0225;1960-05-29;Male;429;2023-03-19;Equifax;13.95;23.29;High
C0225;1960-05-29;Male;429;2023-03-19;Equifax;13.95;46.63;Low
C0226;1979-02-08;Male;684;2023-01-10;Experian;8.74;74.32;Medium
C0226;1979-02-08;Male;684;2023-01-10;Experian;8.74;21.41;Low
C0227;1998-12-28;Male;509;2023-08-12;TransUnion;67.82;86.71;High
C0227;1998-12-28;Male;509;2023-08-12;TransUnion;67.82;84.40;High
C0228;1989-11-29;Female;307;2023-10-23;Experian;55.68;29.93;Low
C0228;1989-11-29;Female;307;2023-10-23;Experian;55.68;73.97;Low
C0229;1986-02-13;Female;334;2023-06-17;Experian;14.76;53.29;Low
C0229;1986-02-13;Female;334;2023-06-17;Experian;14.76;38.37;High
C0230;1982-07-22;Male;572;2023-12-24;Equifax;12.24;55.29;Low
C0230;1982-07-22;Male;572;2023-12-24;Equifax;12.24;72.86;High
C0231;1964-03-03;Female;539;2023-10-08;Equifax;32.46;84.01;High
C0231;1964-03-03;Female;539;2023-10-08;Equifax;32.46;92.65;Low
C0232;2013-03-09;Female;413;2023-12-11;Experian;62.41;45.19;Medium
C0232;2013-03-09;Female;413;2023-12-11;Experian;62.41;27.88;Low
C0233;1995-08-27;Female;383;2023-09-05;TransUnion;56.53;62.03;High
C0233;1995-08-27;Female;383;2023-09-05;TransUnion;56.53;13.65;Medium
C0234;2007-05-11;Female;489;2023-11-03;Experian;24.82;9.34;Medium
C0234;2007-05-11;Female;489;2023-11-03;Experian;24.82;72.05;Medium
C0235;1993-04-25;Male;798;2023-09-11;TransUnion;65.14;72.67;Low
C0235;1993-04-25;Male;798;2023-09-11;TransUnion;65.14;95.36;Low
C0236;1977-08-30;Male;483;2023-07-01;Equifax;83.67;83.53;Low
C0236;1977-08-30;Male;483;2023-07-01;Equifax;83.67;61.43;Medium
C0237;1980-10-07;Male;407;2023-03-11;Equifax;22.96;52.43;Low
C0237;1980-10-07;Male;407;2023-03-11;Equifax;22.96;7.88;Low
C0238;1994-07-28;Female;398;2023-02-17;Experian;17.73;75.00;Low
C0238;1994-07-28;Female;398;2023-02-17;Experian;17.73;36.14;Low
C0239;1974-09-15;Female;647;2023-07-24;TransUnion;80.45;87.56;High
C0239;1974-09-15;Female;647;2023-07-24;TransUnion;80.45;75.28;Low
C0240;1984-02-03;Female;698;2023-12-06;Equifax;57.62;80.06;High
C0240;1984-02-03;Female;698;2023-12-06;Equifax;57.62;46.71;Low
C0241;2011-10-18;Male;708;2023-10-15;TransUnion;16.45;3.99;High
C0241;2011-10-18;Male;708;2023-10-15;TransUnion;16.45;40.88;Low
C0242;2003-07-20;Male;734;2023-05-24;Equifax;75.92;8.47;Low
C0242;2003-07-20;Male;734;2023-05-24;Equifax;75.92;58.26;High
C0243;1964-10-03;Male;521;2023-06-25;Experian;47.74;53.14;Medium
C0243;1964-10-03;Male;521;2023-06-25;Experian;47.74;73.55;High
C0244;1985-12-23;Male;338;2023-10-04;Equifax;56.04;77.84;Low
C0244;1985-12-23;Male;338;2023-10-04;Equifax;56.04;55.50;High
C0245;1993-05-23;Male;507;2023-01-05;TransUnion;55.79;54.50;Low
C0245;1993-05-23;Male;507;2023-01-05;TransUnion;55.79;92.36;Low
C0246;2013-06-04;Male;468;2023-09-03;Equifax;17.02;61.38;High
C0246;2013-06-04;Male;468;2023-09-03;Equifax;17.02;87.30;Medium
C0247;1992-05-07;Female;642;2023-07-18;TransUnion;57.58;38.78;High
C0247;1992-05-07;Female;642;2023-07-18;TransUnion;57.58;90.58;Medium
C0248;2010-03-02;Female;650;2023-04-04;Equifax;11.40;89.54;Low
C0248;2010-03-02;Female;650;2023-04-04;Equifax;11.40;44.83;Low
C0249;1978-11-12;Female;572;2023-02-04;TransUnion;57.47;17.25;Low
C0249;1978-11-12;Female;572;2023-02-04;TransUnion;57.47;39.54;High
C0250;2005-02-11;Female;432;2023-04-16;TransUnion;66.99;53.00;Medium
C0250;2005-02-11;Female;432;2023-04-16;TransUnion;66.99;62.26;Medium
C0251;1993-06-28;Female;605;2023-07-17;Experian;52.97;15.13;Low
C0251;1993-06-28;Female;605;2023-07-17;Experian;52.97;72.20;Low
C0252;1997-06-01;Male;749;2023-04-23;Experian;51.90;29.19;High
C0252;1997-06-01;Male;749;2023-04-23;Experian;51.90;45.42;High
C0253;1968-04-17;Female;620;2023-03-05;Experian;11.66;27.08;Low
C0253;1968-04-17;Female;620;2023-03-05;Experian;11.66;83.86;High
C0254;1996-09-03;Male;440;2023-11-21;TransUnion;65.30;82.62;Medium
C0254;1996-09-03;Male;440;2023-11-21;TransUnion;65.30;78.45;High
C0255;1986-11-17;Female;626;2023-10-14;Experian;32.99;44.73;High
C0255;1986-11-17;Female;626;2023-10-14;Experian;32.99;45.16;High
C0256;1970-03-15;Female;521;2023-11-28;Equifax;86.70;60.33;Low
C0256;1970-03-15;Female;521;2023-11-28;Equifax;86.70;82.34;Medium
C0257;1995-10-21;Male;742;2023-02-16;Experian;66.67;67.42;High
C0257;1995-10-21;Male;742;2023-02-16;Experian;66.67;18.55;Medium
C0258;1975-02-25;Female;317;2023-12-07;Equifax;5.67;70.18;Medium
C0258;1975-02-25;Female;317;2023-12-07;Equifax;5.67;55.47;Medium
C0259;1986-07-25;Male;629;2023-10-19;Experian;53.46;94.37;Low
C0259;1986-07-25;Male;629;2023-10-19;Experian;53.46;36.66;High
C0260;1978-06-10;Female;508;2023-02-08;Equifax;59.07;34.87;Medium
C0260;1978-06-10;Female;508;2023-02-08;Equifax;59.07;54.81;Medium
C0261;2006-03-23;Female;353;2023-07-10;Experian;89.48;0.11;Medium
C0261;2006-03-23;Female;353;2023-07-10;Experian;89.48;36.68;Medium
C0262;1984-03-03;Female;320;2023-03-15;TransUnion;78.89;67.14;Low
C0262;1984-03-03;Female;320;2023-03-15;TransUnion;78.89;54.38;Low
C0263;1988-06-24;Female;682;2023-11-04;Experian;12.27;68.55;Low
C0263;1988-06-24;Female;682;2023-11-04;Experian;12.27;60.09;Low
C0264;1997-12-20;Male;455;2023-12-31;Experian;66.68;70.97;Medium
C0264;1997-12-20;Male;455;2023-12-31;Experian;66.68;39.09;Low
C0265;1983-08-17;Male;444;2023-02-03;TransUnion;8.60;26.52;Low
C0265;1983-08-17;Male;444;2023-02-03;TransUnion;8.60;4.35;Medium
C0266;2003-06-11;Female;549;2023-12-24;Equifax;69.32;5.75;Low
C0266;2003-06-11;Female;549;2023-12-24;Equifax;69.32;92.70;Medium
C0267;2004-11-28;Male;423;2023-10-23;Equifax;41.03;43.81;Low
C0267;2004-11-28;Male;423;2023-10-23;Equifax;41.03;98.26;High
C0268;1970-07-11;Male;381;2023-05-17;Equifax;88.37;49.42;Low
C0268;1970-07-11;Male;381;2023-05-17;Equifax;88.37;57.81;Low
C0269;1972-11-11;Female;657;2023-04-20;Equifax;77.11;70.52;High
C0269;1972-11-11;Female;657;2023-04-20;Equifax;77.11;71.73;Low
C0270;1993-02-06;Male;647;2023-07-31;Experian;29.24;7.12;Low
C0270;1993-02-06;Male;647;2023-07-31;Experian;29.24;77.50;Medium
C0271;1960-12-02;Male;621;2023-12-12;TransUnion;3.74;62.94;Low
C0271;1960-12-02;Male;621;2023-12-12;TransUnion;3.74;65.28;Low
C0272;1961-05-05;Female;454;2023-04-13;Equifax;85.20;42.99;Medium
C0272;1961-05-05;Female;454;2023-04-13;Equifax;85.20;29.98;Medium
C0273;1987-09-28;Female;333;2023-06-20;Experian;31.86;35.74;Medium
C0273;1987-09-28;Female;333;2023-06-20;Experian;31.86;39.38;High
C0274;2007-06-28;Male;474;2023-07-10;Equifax;67.12;89.86;Medium
C0274;2007-06-28;Male;474;2023-07-10;Equifax;67.12;50.10;High
C0275;1998-06-12;Male;708;2023-06-20;Experian;12.58;42.84;Medium
C0275;1998-06-12;Male;708;2023-06-20;Experian;12.58;25.28;High
C0276;2001-05-22;Female;507;2023-06-18;Experian;47.20;74.66;Medium
C0276;2001-05-22;Female;507;2023-06-18;Experian;47.20;96.29;Low
C0277;1988-02-12;Female;341;2023-10-21;TransUnion;51.69;16.22;High
C0277;1988-02-12;Female;341;2023-10-21;TransUnion;51.69;20.45;Low
C0278;1996-08-03;Male;563;2023-09-01;TransUnion;47.74;81.55;Medium
C0278;1996-08-03;Male;563;2023-09-01;TransUnion;47.74;36.32;High
C0279;1992-08-15;Female;812;2023-01-23;Equifax;37.17;86.02;High
C0279;1992-08-15;Female;812;2023-01-23;Equifax;37.17;53.02;Medium
C0280;1993-10-29;Female;578;2023-04-14;TransUnion;61.29;61.41;Medium
C0280;1993-10-29;Female;578;2023-04-14;TransUnion;61.29;79.80;Medium
C0281;1978-06-29;Male;677;2023-05-20;TransUnion;11.83;61.46;Low
C0281;1978-06-29;Male;677;2023-05-20;TransUnion;11.83;81.32;High
C0282;1978-06-02;Male;350;2023-01-22;Experian;84.87;62.51;Medium
C0282;1978-06-02;Male;350;2023-01-22;Experian;84.87;47.26;High
C0283;2003-05-03;Male;654;2023-05-21;TransUnion;73.13;41.66;High
C0283;2003-05-03;Male;654;2023-05-21;TransUnion;73.13;85.33;Medium
C0284;1972-09-26;Male;346;2023-12-24;Equifax;28.53;44.66;Low
C0284;1972-09-26;Male;346;2023-12-24;Equifax;28.53;49.97;High
C0285;1973-02-16;Male;647;2023-03-14;Experian;82.33;48.20;Low
C0285;1973-02-16;Male;647;2023-03-14;Experian;82.33;93.51;Low
C0286;2009-04-27;Female;447;2023-08-06;Experian;7.56;32.03;High
C0286;2009-04-27;Female;447;2023-08-06;Experian;7.56;50.21;Medium
C0287;1992-01-16;Female;794;2023-03-27;Equifax;64.33;15.48;High
C0287;1992-01-16;Female;794;2023-03-27;Equifax;64.33;37.19;Medium
C0288;1987-01-09;Male;366;2023-06-18;TransUnion;32.60;10.73;High
C0288;1987-01-09;Male;366;2023-06-18;TransUnion;32.60;82.91;Low
C0289;1997-05-14;Female;829;2023-09-19;TransUnion;32.51;14.38;Medium
C0289;1997-05-14;Female;829;2023-09-19;TransUnion;32.51;54.50;Low
C0290;1974-08-23;Female;685;2023-05-31;TransUnion;51.61;12.20;Medium
C0290;1974-08-23;Female;685;2023-05-31;TransUnion;51.61;70.07;Medium
C0291;2013-01-23;Male;840;2023-03-10;TransUnion;38.05;33.84;High
C0291;2013-01-23;Male;840;2023-03-10;TransUnion;38.05;87.45;High
C0292;1976-10-10;Female;366;2023-05-03;Experian;49.27;67.03;Low
C0292;1976-10-10;Female;366;2023-05-03;Experian;49.27;15.22;Low
C0293;1978-10-26;Female;744;2023-05-24;Equifax;47.97;3.98;Medium
C0293;1978-10-26;Female;744;2023-05-24;Equifax;47.97;0.87;High
C0294;1972-03-19;Male;321;2023-08-05;TransUnion;41.76;60.11;Low
C0294;1972-03-19;Male;321;2023-08-05;TransUnion;41.76;7.41;Low
C0295;1990-12-14;Male;727;2023-06-26;Experian;89.61;85.54;Low
C0295;1990-12-14;Male;727;2023-06-26;Experian;89.61;85.06;Medium
C0296;1970-12-29;Female;692;2023-07-29;TransUnion;84.39;20.42;Low
C0296;1970-12-29;Female;692;2023-07-29;TransUnion;84.39;4.81;Low
C0297;2003-10-17;Female;571;2023-08-27;TransUnion;87.05;88.14;Medium
C0297;2003-10-17;Female;571;2023-08-27;TransUnion;87.05;23.93;Low
C0298;1990-10-24;Female;564;2023-07-02;Experian;71.45;21.13;Low
C0298;1990-10-24;Female;564;2023-07-02;Experian;71.45;62.96;Medium
C0299;1983-03-30;Female;737;2023-08-02;Equifax;85.99;91.04;Low
C0299;1983-03-30;Female;737;2023-08-02;Equifax;85.99;10.94;High
C0300;2001-11-25;Male;384;2023-11-24;Experian;38.78;83.40;High
C0300;2001-11-25;Male;384;2023-11-24;Experian;38.78;4.29;Medium
C0301;2001-06-18;Female;345;2023-02-13;Equifax;36.42;48.32;High
C0301;2001-06-18;Female;345;2023-02-13;Equifax;36.42;14.12;Medium
C0302;2010-03-28;Male;831;2023-08-10;Experian;82.03;77.46;Medium
C0302;2010-03-28;Male;831;2023-08-10;Experian;82.03;49.60;Medium
C0303;2012-04-06;Male;363;2023-11-05;TransUnion;77.30;63.28;Low
C0303;2012-04-06;Male;363;2023-11-05;TransUnion;77.30;15.54;High
C0304;1991-12-20;Female;662;2023-09-17;Equifax;67.76;51.94;Medium
C0304;1991-12-20;Female;662;2023-09-17;Equifax;67.76;23.46;Low
C0305;2011-03-15;Female;319;2023-12-02;Equifax;62.33;35.96;High
C0305;2011-03-15;Female;319;2023-12-02;Equifax;62.33;67.77;Medium
C0306;1962-05-18;Male;846;2023-11-19;Equifax;49.03;74.41;High
C0306;1962-05-18;Male;846;2023-11-19;Equifax;49.03;87.94;Low
C0307;1972-06-22;Male;524;2023-05-28;TransUnion;68.19;5.93;Low
C0307;1972-06-22;Male;524;2023-05-28;TransUnion;68.19;81.80;Low
C0308;1963-01-05;Male;524;2023-10-08;Equifax;68.54;0.23;High
C0308;1963-01-05;Male;524;2023-10-08;Equifax;68.54;34.92;Medium
C0309;1973-09-11;Female;834;2023-07-25;TransUnion;74.01;58.30;High
C0309;1973-09-11;Female;834;2023-07-25;TransUnion;74.01;84.99;High
C0310;1988-09-10;Male;524;2023-07-27;Equifax;35.43;56.32;Medium
C0310;1988-09-10;Male;524;2023-07-27;Equifax;35.43;57.39;High
C0311;1969-05-01;Male;360;2023-05-14;Equifax;37.28;17.33;High
C0311;1969-05-01;Male;360;2023-05-14;Equifax;37.28;10.75;High
C0312;1986-07-07;Female;610;2023-07-30;Experian;18.61;37.13;Medium
C0312;1986-07-07;Female;610;2023-07-30;Experian;18.61;39.71;High
C0313;1967-06-16;Female;561;2023-10-01;Experian;32.06;86.47;Low
C0313;1967-06-16;Female;561;2023-10-01;Experian;32.06;2.52;Low
C0314;2004-11-30;Female;752;2023-01-13;TransUnion;38.84;45.17;Medium
C0314;2004-11-30;Female;752;2023-01-13;TransUnion;38.84;99.27;Medium
C0315;2011-10-29;Female;321;2023-11-24;Equifax;15.91;78.67;Low
C0315;2011-10-29;Female;321;2023-11-24;Equifax;15.91;73.72;High
C0316;1991-04-12;Female;719;2023-04-11;Experian;59.40;17.21;Low
C0316;1991-04-12;Female;719;2023-04-11;Experian;59.40;74.33;Medium
C0317;1967-09-29;Female;303;2023-01-19;Experian;4.31;22.39;Low
C0317;1967-09-29;Female;303;2023-01-19;Experian;4.31;86.22;Low
C0318;2008-10-12;Female;584;2023-06-11;Equifax;87.11;32.88;Medium
C0318;2008-10-12;Female;584;2023-06-11;Equifax;87.11;84.29;High
C0319;1984-08-24;Male;775;2023-05-31;Equifax;9.29;2.89;Medium
C0319;1984-08-24;Male;775;2023-05-31;Equifax;9.29;38.69;Medium
C0320;2012-04-21;Female;362;2023-04-05;TransUnion;0.19;43.35;High
C0320;2012-04-21;Female;362;2023-04-05;TransUnion;0.19;19.50;Medium
C0321;1974-07-10;Male;378;2023-09-15;Experian;33.00;89.88;High
C0321;1974-07-10;Male;378;2023-09-15;Experian;33.00;15.37;Medium
C0322;1983-06-05;Female;600;2023-08-17;Equifax;53.06;3.12;Medium
C0322;1983-06-05;Female;600;2023-08-17;Equifax;53.06;20.37;Low
C0323;1963-07-25;Male;557;2023-07-27;Equifax;46.14;2.33;Low
C0323;1963-07-25;Male;557;2023-07-27;Equifax;46.14;34.67;Low
C0324;1995-12-04;Female;427;2023-08-14;Equifax;8.87;36.48;High
C0324;1995-12-04;Female;427;2023-08-14;Equifax;8.87;89.27;High
C0325;1999-11-14;Female;478;2023-04-29;Equifax;24.04;5.68;Low
C0325;1999-11-14;Female;478;2023-04-29;Equifax;24.04;55.50;High
C0326;1989-04-08;Male;516;2023-02-28;Equifax;56.46;55.22;Low
C0326;1989-04-08;Male;516;2023-02-28;Equifax;56.46;44.26;Low
C0327;1965-09-23;Female;450;2023-06-26;Equifax;47.38;87.68;High
C0327;1965-09-23;Female;450;2023-06-26;Equifax;47.38;19.24;Low
C0328;2011-04-30;Male;766;2023-08-29;TransUnion;68.73;19.32;Low
C0328;2011-04-30;Male;766;2023-08-29;TransUnion;68.73;47.81;Low
C0329;1969-01-30;Female;617;2023-08-03;Experian;25.94;5.61;Medium
C0329;1969-01-30;Female;617;2023-08-03;Experian;25.94;77.87;Low
C0330;2012-07-02;Male;746;2023-03-11;Equifax;89.90;58.18;High
C0330;2012-07-02;Male;746;2023-03-11;Equifax;89.90;8.07;Low
C0331;1972-06-14;Female;550;2023-04-11;Experian;23.57;43.44;High
C0331;1972-06-14;Female;550;2023-04-11;Experian;23.57;3.17;Low
C0332;1976-10-03;Female;440;2023-06-27;TransUnion;81.42;56.83;High
C0332;1976-10-03;Female;440;2023-06-27;TransUnion;81.42;82.44;Medium
C0333;1978-09-09;Male;577;2023-10-20;Equifax;7.92;9.31;Medium
C0333;1978-09-09;Male;577;2023-10-20;Equifax;7.92;73.58;Low
C0334;1962-04-22;Male;820;2023-06-17;Equifax;81.48;52.28;High
C0334;1962-04-22;Male;820;2023-06-17;Equifax;81.48;19.11;Low
C0335;1968-07-21;Male;387;2023-01-30;TransUnion;35.00;95.76;High
C0335;1968-07-21;Male;387;2023-01-30;TransUnion;35.00;77.16;High
C0336;1979-09-18;Female;391;2023-08-29;TransUnion;3.94;49.31;High
C0336;1979-09-18;Female;391;2023-08-29;TransUnion;3.94;57.12;High
C0337;1991-12-28;Female;743;2023-11-21;Experian;47.01;86.35;Medium
C0337;1991-12-28;Female;743;2023-11-21;Experian;47.01;58.91;Low
C0338;1961-01-02;Male;573;2023-11-29;Experian;56.24;65.34;Medium
C0338;1961-01-02;Male;573;2023-11-29;Experian;56.24;81.37;Low
C0339;1998-01-01;Female;800;2023-09-01;Equifax;3.05;95.56;Low
C0339;1998-01-01;Female;800;2023-09-01;Equifax;3.05;19.42;Medium
C0340;1961-07-06;Male;492;2023-08-25;Experian;89.83;80.79;Medium
C0340;1961-07-06;Male;492;2023-08-25;Experian;89.83;56.72;Medium
C0341;1985-10-12;Female;534;2023-02-19;Equifax;53.16;83.20;Low
C0341;1985-10-12;Female;534;2023-02-19;Equifax;53.16;13.12;High
C0342;2010-06-13;Female;716;2023-01-02;TransUnion;67.73;18.19;Low
C0342;2010-06-13;Female;716;2023-01-02;TransUnion;67.73;74.44;High
C0343;2014-06-01;Female;578;2023-04-07;TransUnion;24.50;8.70;Medium
C0343;2014-06-01;Female;578;2023-04-07;TransUnion;24.50;0.66;Low
C0344;1994-03-06;Female;806;2023-10-13;Experian;38.77;62.09;Medium
C0344;1994-03-06;Female;806;2023-10-13;Experian;38.77;86.54;Medium
C0345;1965-08-14;Male;677;2023-02-19;Equifax;64.88;49.24;Medium
C0345;1965-08-14;Male;677;2023-02-19;Equifax;64.88;88.12;Medium
C0346;1979-07-17;Male;699;2023-06-20;Experian;33.29;63.10;Low
C0346;1979-07-17;Male;699;2023-06-20;Experian;33.29;12.78;Medium
C0347;2002-09-28;Female;514;2023-10-31;TransUnion;44.23;18.06;Low
C0347;2002-09-28;Female;514;2023-10-31;TransUnion;44.23;43.64;Medium
C0348;2004-05-27;Female;555;2023-11-04;TransUnion;53.06;41.54;Medium
C0348;2004-05-27;Female;555;2023-11-04;TransUnion;53.06;45.77;Medium
C0349;2003-10-10;Male;562;2023-08-14;Equifax;37.32;83.23;Low
